Pincode,MMI State,latitude,longitude
518422,Andhra Pradesh,15.9155,78.5891
518124,Andhra Pradesh,15.3166,78.1714
518176,Andhra Pradesh,15.4106,78.2726
518186,Andhra Pradesh,15.3013,78.2759
518220,Andhra Pradesh,15.2295,77.893
518523,Andhra Pradesh,15.5298,78.5156
518533,Andhra Pradesh,15.6901,78.627
518512,Andhra Pradesh,15.5176,78.6641
518513,Andhra Pradesh,15.5848,78.6084
518598,Andhra Pradesh,15.3967,78.1018
518599,Andhra Pradesh,15.4871,78.0914
518206,Andhra Pradesh,15.4795,78.1801
518553,Andhra Pradesh,15.0056,78.6336
518134,Andhra Pradesh,15.2156,78.3343
518508,Andhra Pradesh,15.7123,78.4253
518511,Andhra Pradesh,15.5888,78.3815
518593,Andhra Pradesh,15.4066,78.4055
518674,Andhra Pradesh,15.3434,78.4134
518502,Andhra Pradesh,15.4361,78.4784
518573,Andhra Pradesh,15.2723,78.4418
518563,Andhra Pradesh,15.302,78.5119
518401,Andhra Pradesh,15.8684,78.343
518412,Andhra Pradesh,15.95,78.3457
518123,Andhra Pradesh,15.0364,78.1056
518122,Andhra Pradesh,15.195,78.059
518166,Andhra Pradesh,15.0273,78.2291
516432,Andhra Pradesh,14.9867,78.2794
518583,Andhra Pradesh,15.4,78.6482
518411,Andhra Pradesh,15.9928,78.2909
518501,Andhra Pradesh,15.4888,78.4827
518196,Andhra Pradesh,15.155,78.1934
518442,Andhra Pradesh,15.8292,78.5008
518112,Andhra Pradesh,15.5204,78.282
518594,Andhra Pradesh,15.2194,78.6326
518145,Andhra Pradesh,15.0097,78.3932
518165,Andhra Pradesh,15.1184,78.2569
518101,Andhra Pradesh,16.0062,78.8086
518102,Andhra Pradesh,16.0382,78.6333
518155,Andhra Pradesh,15.084,78.3974
521227,Andhra Pradesh,16.9761,80.6725
521226,Andhra Pradesh,16.965,80.6551
521182,Andhra Pradesh,16.694,80.2195
521183,Andhra Pradesh,16.7209,80.2706
521229,Andhra Pradesh,16.7119,80.6045
521230,Andhra Pradesh,16.8011,80.6652
521228,Andhra Pradesh,16.629,80.5636
521403,Andhra Pradesh,17.0063,80.5308
521401,Andhra Pradesh,17.0053,80.4244
521456,Andhra Pradesh,16.6341,80.4967
521180,Andhra Pradesh,16.6715,80.4055
521241,Andhra Pradesh,16.5813,80.5785
521175,Andhra Pradesh,16.9179,80.0843
521178,Andhra Pradesh,16.9009,80.1791
521457,Andhra Pradesh,16.8359,80.136
521185,Andhra Pradesh,16.7797,80.3096
521170,Andhra Pradesh,16.8169,80.4251
521190,Andhra Pradesh,16.9008,80.2698
521215,Andhra Pradesh,16.9214,80.7657
521235,Andhra Pradesh,17.0825,80.5896
521402,Andhra Pradesh,16.9859,80.2492
521181,Andhra Pradesh,16.7522,80.4517
520012,Andhra Pradesh,16.5597,80.6172
522436,Andhra Pradesh,16.5283,80.2971
522402,Andhra Pradesh,16.4915,80.2492
522410,Andhra Pradesh,16.571,80.1397
522409,Andhra Pradesh,16.7019,80.1198
522411,Andhra Pradesh,16.6298,80.0325
522614,Andhra Pradesh,16.4035,79.7297
522663,Andhra Pradesh,16.2634,79.6515
522657,Andhra Pradesh,16.1525,79.645
522626,Andhra Pradesh,16.0759,80.1024
522611,Andhra Pradesh,16.16,80.1128
522619,Andhra Pradesh,16.1146,80.2285
522414,Andhra Pradesh,16.6415,79.7588
522437,Andhra Pradesh,16.5313,79.8205
522612,Andhra Pradesh,16.4041,79.536
522234,Andhra Pradesh,16.1915,80.1681
522415,Andhra Pradesh,16.5803,79.644
522658,Andhra Pradesh,16.2236,79.8081
522661,Andhra Pradesh,16.2787,79.8379
522647,Andhra Pradesh,16.0963,79.6989
522435,Andhra Pradesh,16.5787,79.8805
522426,Andhra Pradesh,16.5264,79.4043
522613,Andhra Pradesh,16.3639,79.3277
522439,Andhra Pradesh,16.5556,79.2807
522408,Andhra Pradesh,16.3643,80.0916
522412,Andhra Pradesh,16.4441,79.9797
522603,Andhra Pradesh,16.3133,80.021
522601,Andhra Pradesh,16.2044,80.041
522615,Andhra Pradesh,16.3656,79.8994
522660,Andhra Pradesh,15.9474,79.7715
522659,Andhra Pradesh,15.9818,79.6378
522413,Andhra Pradesh,16.4928,79.8863
522421,Andhra Pradesh,16.5768,79.5307
522617,Andhra Pradesh,16.2438,79.9333
522403,Andhra Pradesh,16.4414,80.1537
522646,Andhra Pradesh,16.1223,79.8525
522649,Andhra Pradesh,16.0295,79.8485
535546,Andhra Pradesh,18.6721,83.4004
535557,Andhra Pradesh,18.5976,83.52
535559,Andhra Pradesh,18.5954,83.4023
532122,Andhra Pradesh,18.5488,83.6305
532456,Andhra Pradesh,18.9017,83.7974
532455,Andhra Pradesh,18.7793,83.8599
535463,Andhra Pradesh,18.7163,83.4867
535525,Andhra Pradesh,18.7744,83.5226
535502,Andhra Pradesh,18.7881,83.4244
535523,Andhra Pradesh,19.0154,83.6283
535524,Andhra Pradesh,18.8912,83.576
535521,Andhra Pradesh,18.9506,83.455
535526,Andhra Pradesh,18.8231,83.557
535594,Andhra Pradesh,18.8099,83.6344
532460,Andhra Pradesh,18.7176,83.6561
535501,Andhra Pradesh,18.8106,83.4461
535534,Andhra Pradesh,18.8787,83.716
535547,Andhra Pradesh,18.6974,83.2218
535527,Andhra Pradesh,18.7394,83.3105
535593,Andhra Pradesh,18.6329,83.1177
535573,Andhra Pradesh,18.6137,83.3157
535592,Andhra Pradesh,18.4555,83.1139
535591,Andhra Pradesh,18.5124,83.2022
532440,Andhra Pradesh,18.5861,83.7502
532462,Andhra Pradesh,18.6284,83.6831
535522,Andhra Pradesh,18.7766,83.3724
535579,Andhra Pradesh,18.4688,83.288
532443,Andhra Pradesh,18.668,83.8156
523335,Andhra Pradesh,15.7173,78.8711
523336,Andhra Pradesh,15.6539,78.9917
523333,Andhra Pradesh,15.674,79.0566
523334,Andhra Pradesh,15.4844,79.0903
523346,Andhra Pradesh,15.3633,79.1354
523370,Andhra Pradesh,15.5338,79.1692
523112,Andhra Pradesh,15.1779,79.1843
523223,Andhra Pradesh,15.2945,79.3583
523108,Andhra Pradesh,15.154,79.3878
523253,Andhra Pradesh,15.5826,79.7375
523226,Andhra Pradesh,15.5533,79.8273
523225,Andhra Pradesh,15.5146,79.9192
523372,Andhra Pradesh,15.5357,78.8801
523304,Andhra Pradesh,15.8747,79.5633
523247,Andhra Pradesh,15.7775,79.6795
523252,Andhra Pradesh,15.7394,79.7615
523305,Andhra Pradesh,15.8275,79.464
523315,Andhra Pradesh,15.7858,79.3708
523331,Andhra Pradesh,15.9057,79.023
523327,Andhra Pradesh,16.1175,79.1854
523367,Andhra Pradesh,15.2566,78.8374
523357,Andhra Pradesh,15.4155,78.8268
523369,Andhra Pradesh,15.3489,78.8879
523228,Andhra Pradesh,15.5,79.2884
523227,Andhra Pradesh,15.4259,79.3682
523246,Andhra Pradesh,15.5715,79.3964
523224,Andhra Pradesh,15.3471,79.2505
523254,Andhra Pradesh,15.3851,79.569
523245,Andhra Pradesh,15.4935,79.5033
523111,Andhra Pradesh,15.3075,79.6187
523230,Andhra Pradesh,15.3057,79.4686
523356,Andhra Pradesh,15.388,79.0355
523373,Andhra Pradesh,15.2478,79.017
523241,Andhra Pradesh,15.6705,79.4568
523270,Andhra Pradesh,15.412,79.7977
523279,Andhra Pradesh,15.3493,79.9179
523273,Andhra Pradesh,15.3878,79.8874
523271,Andhra Pradesh,15.3454,79.7729
523286,Andhra Pradesh,15.4379,80.1109
523280,Andhra Pradesh,15.3485,80.0808
523272,Andhra Pradesh,15.4177,79.9822
523330,Andhra Pradesh,15.9444,79.2964
523211,Andhra Pradesh,15.6106,80.0053
523262,Andhra Pradesh,15.5481,80.0626
523329,Andhra Pradesh,15.7818,79.187
523332,Andhra Pradesh,15.6537,79.213
523316,Andhra Pradesh,15.7536,79.2855
523320,Andhra Pradesh,15.8521,79.2745
523371,Andhra Pradesh,15.6497,79.291
523265,Andhra Pradesh,15.8444,79.8237
523180,Andhra Pradesh,15.5704,80.1653
523001,Andhra Pradesh,15.4792,80.044
523182,Andhra Pradesh,15.5104,80.1467
523114,Andhra Pradesh,15.0829,79.6902
523110,Andhra Pradesh,15.0854,79.5308
524239,Andhra Pradesh,14.9757,79.6348
523117,Andhra Pradesh,15.2042,79.5563
523116,Andhra Pradesh,15.1619,79.6904
523240,Andhra Pradesh,15.5693,79.6165
523109,Andhra Pradesh,15.259,79.736
523326,Andhra Pradesh,16.0504,79.4784
523328,Andhra Pradesh,16.224,79.4738
523368,Andhra Pradesh,15.4827,79.0095
523101,Andhra Pradesh,15.244,79.9803
523104,Andhra Pradesh,15.2284,80.061
523274,Andhra Pradesh,15.3151,80.0115
524315,Andhra Pradesh,14.6786,80.0436
524303,Andhra Pradesh,14.5739,79.535
524302,Andhra Pradesh,14.6115,79.3387
524301,Andhra Pradesh,14.5071,79.3363
524234,Andhra Pradesh,14.7463,79.6914
524304,Andhra Pradesh,14.6962,79.6113
524308,Andhra Pradesh,14.6255,79.7196
524228,Andhra Pradesh,14.824,79.5197
524322,Andhra Pradesh,14.5993,79.5964
524307,Andhra Pradesh,14.6773,79.496
524142,Andhra Pradesh,14.7797,79.984
524152,Andhra Pradesh,14.6953,79.9541
524305,Andhra Pradesh,14.5416,79.862
524306,Andhra Pradesh,14.583,79.8062
524341,Andhra Pradesh,14.5016,79.5704
524343,Andhra Pradesh,14.4483,79.4456
524309,Andhra Pradesh,14.5055,79.7339
524342,Andhra Pradesh,14.3561,79.5519
524240,Andhra Pradesh,14.6919,79.8481
524317,Andhra Pradesh,14.6174,79.9138
524319,Andhra Pradesh,14.5681,79.9543
524230,Andhra Pradesh,14.8,79.2797
524222,Andhra Pradesh,14.8677,79.3935
523281,Andhra Pradesh,15.036,79.8851
523115,Andhra Pradesh,15.0101,79.8258
523291,Andhra Pradesh,15.0182,79.9875
523113,Andhra Pradesh,15.1397,79.8194
524314,Andhra Pradesh,14.4853,80.0831
524313,Andhra Pradesh,14.5217,80.1512
524223,Andhra Pradesh,14.8219,79.8584
524224,Andhra Pradesh,14.8656,79.6536
524225,Andhra Pradesh,14.8052,79.7653
524414,Andhra Pradesh,14.2714,79.4866
523105,Andhra Pradesh,15.1749,79.8935
524203,Andhra Pradesh,14.9809,80.0314
524201,Andhra Pradesh,14.9298,79.8861
524366,Andhra Pradesh,14.5261,79.9578
524316,Andhra Pradesh,14.5651,80.0014
524221,Andhra Pradesh,14.9741,79.5057
524005,Andhra Pradesh,14.474,79.9867
524137,Andhra Pradesh,14.4911,79.966
524405,Andhra Pradesh,14.236,79.8634
524312,Andhra Pradesh,14.7241,79.3111
524344,Andhra Pradesh,14.272,80.0861
524347,Andhra Pradesh,14.3403,80.1263
524346,Andhra Pradesh,14.3304,80.0457
524323,Andhra Pradesh,14.2283,80.0224
524004,Andhra Pradesh,14.4092,79.9094
524345,Andhra Pradesh,14.4,79.6926
524003,Andhra Pradesh,14.417,79.9763
524320,Andhra Pradesh,14.3419,79.873
524001,Andhra Pradesh,14.4547,79.9822
524409,Andhra Pradesh,14.2841,79.7167
524408,Andhra Pradesh,14.269,79.6007
524310,Andhra Pradesh,15.0019,79.1405
524226,Andhra Pradesh,14.8772,79.1913
524407,Andhra Pradesh,14.1837,79.6718
524002,Andhra Pradesh,14.4362,80.0757
524311,Andhra Pradesh,14.3903,80.0955
524236,Andhra Pradesh,15.0241,79.2991
524227,Andhra Pradesh,15.0063,79.4129
523292,Andhra Pradesh,15.1142,79.9998
524321,Andhra Pradesh,14.2796,79.9623
524318,Andhra Pradesh,14.5903,80.0961
515311,Andhra Pradesh,13.799,77.0393
515561,Andhra Pradesh,13.9943,77.9752
515556,Andhra Pradesh,13.9331,78.056
515286,Andhra Pradesh,14.0219,77.0198
515281,Andhra Pradesh,14.1436,76.9675
515661,Andhra Pradesh,14.5326,77.7711
515672,Andhra Pradesh,14.43,77.7796
515631,Andhra Pradesh,14.5784,77.8877
515154,Andhra Pradesh,14.2499,77.9274
515159,Andhra Pradesh,14.3123,77.8354
515144,Andhra Pradesh,14.1761,77.8362
515651,Andhra Pradesh,14.314,77.7213
515101,Andhra Pradesh,14.2804,77.5787
515341,Andhra Pradesh,13.8211,77.6788
515331,Andhra Pradesh,13.7928,77.5842
515601,Andhra Pradesh,13.8708,77.7604
515671,Andhra Pradesh,14.4062,77.7155
515521,Andhra Pradesh,14.0758,78.3424
515241,Andhra Pradesh,13.9338,77.7033
515231,Andhra Pradesh,13.9962,77.808
515271,Andhra Pradesh,13.9171,77.0846
515305,Andhra Pradesh,13.9945,77.1668
515211,Andhra Pradesh,13.7348,77.4933
515212,Andhra Pradesh,13.8413,77.4614
515202,Andhra Pradesh,13.8561,77.5022
515201,Andhra Pradesh,13.8141,77.5101
515501,Andhra Pradesh,14.1534,78.015
515541,Andhra Pradesh,14.341,78.1403
515591,Andhra Pradesh,14.1354,78.1348
515641,Andhra Pradesh,14.4378,77.4971
515110,Andhra Pradesh,14.062,77.65
515133,Andhra Pradesh,14.1544,77.7183
515301,Andhra Pradesh,13.9431,77.2964
515303,Andhra Pradesh,13.8686,77.367
515291,Andhra Pradesh,13.9174,77.1868
515511,Andhra Pradesh,14.3957,77.9921
515551,Andhra Pradesh,14.0032,78.1741
515531,Andhra Pradesh,14.064,77.9576
515581,Andhra Pradesh,14.2385,78.2578
515571,Andhra Pradesh,13.8891,78.2167
515261,Andhra Pradesh,13.903,77.4653
515124,Andhra Pradesh,14.0095,77.4829
515164,Andhra Pradesh,14.1623,77.6106
515134,Andhra Pradesh,14.1073,77.8089
515123,Andhra Pradesh,14.103,77.4507
515321,Andhra Pradesh,13.8197,77.1242
515122,Andhra Pradesh,13.9378,77.59
532185,Andhra Pradesh,18.3833,83.9031
532484,Andhra Pradesh,18.3465,83.8687
532186,Andhra Pradesh,18.4122,83.8938
532445,Andhra Pradesh,18.523,83.8336
532190,Andhra Pradesh,18.47,83.9201
532403,Andhra Pradesh,18.2169,83.7525
532410,Andhra Pradesh,18.2731,83.8215
532408,Andhra Pradesh,18.2068,83.8648
532402,Andhra Pradesh,18.3152,83.8218
532005,Andhra Pradesh,18.2493,83.8508
532168,Andhra Pradesh,18.3572,83.7673
532148,Andhra Pradesh,18.3641,83.6621
532127,Andhra Pradesh,18.4515,83.6254
532404,Andhra Pradesh,18.2674,83.9857
532405,Andhra Pradesh,18.307,84.0259
532401,Andhra Pradesh,18.2601,83.9256
532406,Andhra Pradesh,18.3116,84.0958
532459,Andhra Pradesh,18.6928,83.9383
532428,Andhra Pradesh,18.6049,83.9875
532214,Andhra Pradesh,18.6486,84.0807
532312,Andhra Pradesh,19.0968,84.6968
532432,Andhra Pradesh,18.4958,84.0417
532427,Andhra Pradesh,18.5453,84.0247
532425,Andhra Pradesh,18.4409,83.9786
532421,Andhra Pradesh,18.3861,84.036
532474,Andhra Pradesh,18.4477,84.0949
532284,Andhra Pradesh,18.9475,84.5644
532292,Andhra Pradesh,18.9657,84.6397
532290,Andhra Pradesh,18.9944,84.5964
532291,Andhra Pradesh,19.0249,84.5438
532322,Andhra Pradesh,19.026,84.6632
532195,Andhra Pradesh,18.5003,84.1654
532203,Andhra Pradesh,18.6334,84.2537
532430,Andhra Pradesh,18.4004,84.1463
532457,Andhra Pradesh,18.7854,83.9688
532458,Andhra Pradesh,18.5554,83.9313
532407,Andhra Pradesh,18.1795,83.6846
532264,Andhra Pradesh,18.9375,84.4946
532243,Andhra Pradesh,18.8005,84.4881
532242,Andhra Pradesh,18.8708,84.4459
532263,Andhra Pradesh,18.8642,84.563
532215,Andhra Pradesh,18.7163,84.1757
532216,Andhra Pradesh,18.7503,84.2529
532221,Andhra Pradesh,18.784,84.3819
532220,Andhra Pradesh,18.7169,84.3594
532218,Andhra Pradesh,18.6459,84.3784
532212,Andhra Pradesh,18.5574,84.2464
532222,Andhra Pradesh,18.7166,84.4415
532213,Andhra Pradesh,18.7021,84.1046
532429,Andhra Pradesh,18.3543,84.0903
532409,Andhra Pradesh,18.1355,83.6458
532211,Andhra Pradesh,18.5348,84.2913
532426,Andhra Pradesh,18.5903,84.0664
532001,Andhra Pradesh,18.2928,83.8961
532201,Andhra Pradesh,18.6051,84.2468
532219,Andhra Pradesh,18.7617,84.4924
524404,Andhra Pradesh,14.018,79.6397
524406,Andhra Pradesh,14.1336,79.7418
524421,Andhra Pradesh,13.9061,79.7999
524132,Andhra Pradesh,13.9336,79.5852
524131,Andhra Pradesh,14.0297,79.7298
517645,Andhra Pradesh,13.7012,79.856
517642,Andhra Pradesh,13.7791,79.7408
517541,Andhra Pradesh,13.5891,79.9375
517102,Andhra Pradesh,13.5187,79.2577
517101,Andhra Pradesh,13.5651,79.3202
517505,Andhra Pradesh,13.6014,79.374
524412,Andhra Pradesh,14.1506,80.0044
524410,Andhra Pradesh,14.0773,79.8991
517194,Andhra Pradesh,13.7247,79.1784
517193,Andhra Pradesh,13.6385,79.1151
524127,Andhra Pradesh,13.9279,80.0268
524403,Andhra Pradesh,13.9017,80.1461
524126,Andhra Pradesh,13.908,79.93
524415,Andhra Pradesh,14.0254,80.0916
524134,Andhra Pradesh,14.0778,79.5174
524123,Andhra Pradesh,13.7928,79.9924
524121,Andhra Pradesh,13.6968,79.9794
524411,Andhra Pradesh,14.1179,80.0928
524413,Andhra Pradesh,14.0412,80.0065
524402,Andhra Pradesh,14.0064,79.8596
517643,Andhra Pradesh,13.5702,79.7548
517640,Andhra Pradesh,13.7211,79.7335
517589,Andhra Pradesh,13.3809,79.8127
517581,Andhra Pradesh,13.4724,79.6331
517583,Andhra Pradesh,13.4306,79.5669
517152,Andhra Pradesh,13.4867,79.0643
524129,Andhra Pradesh,13.8212,79.8122
517571,Andhra Pradesh,13.5041,79.5198
517561,Andhra Pradesh,13.5099,79.3702
517551,Andhra Pradesh,13.5459,79.5115
517526,Andhra Pradesh,13.5942,79.5767
517520,Andhra Pradesh,13.6794,79.5024
517506,Andhra Pradesh,13.6322,79.4712
517507,Andhra Pradesh,13.6485,79.4451
517503,Andhra Pradesh,13.5913,79.4683
517588,Andhra Pradesh,13.4253,79.9064
517646,Andhra Pradesh,13.5226,79.9974
517536,Andhra Pradesh,13.8244,79.6631
517620,Andhra Pradesh,13.8449,79.5249
517641,Andhra Pradesh,13.6734,79.6517
517619,Andhra Pradesh,13.6995,79.5874
517644,Andhra Pradesh,13.7273,79.667
524124,Andhra Pradesh,13.705,80.1631
524401,Andhra Pradesh,13.5529,80.141
517502,Andhra Pradesh,13.6224,79.3926
517504,Andhra Pradesh,13.6892,79.364
517501,Andhra Pradesh,13.6255,79.4296
531173,Andhra Pradesh,17.8207,83.2138
530052,Andhra Pradesh,17.8664,83.3083
531163,Andhra Pradesh,17.8674,83.3667
531162,Andhra Pradesh,17.9344,83.4009
531219,Andhra Pradesh,17.9602,83.3157
530012,Andhra Pradesh,17.7035,83.1926
530044,Andhra Pradesh,17.6509,83.2174
530026,Andhra Pradesh,17.6819,83.2031
530009,Andhra Pradesh,17.7281,83.2343
530027,Andhra Pradesh,17.7435,83.2011
530007,Andhra Pradesh,17.7501,83.2651
530005,Andhra Pradesh,17.6648,83.2501
530015,Andhra Pradesh,17.6951,83.2242
530018,Andhra Pradesh,17.7384,83.2553
530024,Andhra Pradesh,17.7464,83.2962
530008,Andhra Pradesh,17.7353,83.2743
530035,Andhra Pradesh,17.7047,83.2833
530004,Andhra Pradesh,17.7218,83.2858
530002,Andhra Pradesh,17.7156,83.312
530001,Andhra Pradesh,17.701,83.2987
530020,Andhra Pradesh,17.716,83.2996
530003,Andhra Pradesh,17.7255,83.3248
530016,Andhra Pradesh,17.7318,83.2992
530014,Andhra Pradesh,17.6941,83.2687
530031,Andhra Pradesh,17.6011,83.1618
530047,Andhra Pradesh,17.7818,83.2089
530051,Andhra Pradesh,17.7979,83.214
530013,Andhra Pradesh,17.742,83.3122
530017,Andhra Pradesh,17.7361,83.3374
530022,Andhra Pradesh,17.746,83.3235
530040,Andhra Pradesh,17.7883,83.3096
530028,Andhra Pradesh,17.7668,83.2597
530041,Andhra Pradesh,17.8062,83.3558
530048,Andhra Pradesh,17.8258,83.3618
530045,Andhra Pradesh,17.7802,83.3675
530029,Andhra Pradesh,17.7616,83.2072
530043,Andhra Pradesh,17.7544,83.343
535578,Andhra Pradesh,18.4775,83.3767
535124,Andhra Pradesh,18.4834,83.4596
535568,Andhra Pradesh,18.548,83.4309
535216,Andhra Pradesh,17.9923,83.4733
535213,Andhra Pradesh,18.0391,83.5687
535558,Andhra Pradesh,18.545,83.3606
535003,Andhra Pradesh,18.1464,83.3609
535260,Andhra Pradesh,18.2324,83.315
535221,Andhra Pradesh,18.1918,83.2466
535280,Andhra Pradesh,18.2189,83.4115
535215,Andhra Pradesh,18.1405,83.2845
535128,Andhra Pradesh,18.3339,83.5481
535125,Andhra Pradesh,18.2736,83.6282
535580,Andhra Pradesh,18.3714,83.353
535102,Andhra Pradesh,18.3931,83.4773
535270,Andhra Pradesh,18.2976,83.3523
535005,Andhra Pradesh,18.0531,83.4112
535006,Andhra Pradesh,18.0897,83.452
535218,Andhra Pradesh,18.1596,83.5351
535204,Andhra Pradesh,18.0965,83.5733
535160,Andhra Pradesh,18.1813,83.1941
535148,Andhra Pradesh,18.1061,83.1936
535101,Andhra Pradesh,18.2822,83.5181
535220,Andhra Pradesh,18.2643,83.4625
535217,Andhra Pradesh,18.1912,83.4699
535240,Andhra Pradesh,17.9831,83.2225
535250,Andhra Pradesh,18.0431,83.2545
535214,Andhra Pradesh,18.0502,83.3168
535183,Andhra Pradesh,17.91,83.1548
535161,Andhra Pradesh,18.0096,83.144
535581,Andhra Pradesh,18.3817,83.2449
532123,Andhra Pradesh,18.4714,83.7526
535126,Andhra Pradesh,18.484,83.522
532461,Andhra Pradesh,18.6558,83.5788
535281,Andhra Pradesh,18.0152,83.0569
535004,Andhra Pradesh,18.0857,83.3403
535002,Andhra Pradesh,18.1115,83.424
534123,Andhra Pradesh,16.6102,81.7894
534269,Andhra Pradesh,16.6129,81.839
534266,Andhra Pradesh,16.543,81.8269
534235,Andhra Pradesh,16.6207,81.3754
534237,Andhra Pradesh,16.5284,81.4102
534230,Andhra Pradesh,16.6357,81.5882
534225,Andhra Pradesh,16.6988,81.6469
534208,Andhra Pradesh,16.5027,81.4892
534202,Andhra Pradesh,16.5492,81.5192
534239,Andhra Pradesh,16.4559,81.4785
534207,Andhra Pradesh,16.4713,81.5678
534201,Andhra Pradesh,16.5389,81.5374
534217,Andhra Pradesh,16.7101,81.6924
534320,Andhra Pradesh,16.6894,81.7148
534126,Andhra Pradesh,16.6345,81.689
534222,Andhra Pradesh,16.7258,81.6547
534206,Andhra Pradesh,16.5201,81.4572
534236,Andhra Pradesh,16.4896,81.3845
534204,Andhra Pradesh,16.5489,81.4876
534281,Andhra Pradesh,16.3962,81.5459
534280,Andhra Pradesh,16.3625,81.6101
534275,Andhra Pradesh,16.4117,81.6707
534244,Andhra Pradesh,16.5627,81.556
534243,Andhra Pradesh,16.5421,81.5944
534209,Andhra Pradesh,16.6341,81.5578
534210,Andhra Pradesh,16.5968,81.5608
534260,Andhra Pradesh,16.5109,81.7107
534250,Andhra Pradesh,16.5601,81.6761
534245,Andhra Pradesh,16.528,81.6422
534268,Andhra Pradesh,16.4894,81.769
534146,Andhra Pradesh,16.833,81.5741
534166,Andhra Pradesh,16.7757,81.5004
534326,Andhra Pradesh,16.6589,81.8196
534238,Andhra Pradesh,16.6343,81.6263
534124,Andhra Pradesh,16.6589,81.6477
534122,Andhra Pradesh,16.6269,81.7334
534267,Andhra Pradesh,16.5551,81.7597
534327,Andhra Pradesh,16.5926,81.7439
534265,Andhra Pradesh,16.5672,81.7122
534338,Andhra Pradesh,16.6001,81.7094
534102,Andhra Pradesh,16.7996,81.5262
534101,Andhra Pradesh,16.8802,81.512
534215,Andhra Pradesh,16.6578,81.7685
534211,Andhra Pradesh,16.7619,81.6796
534199,Andhra Pradesh,16.6056,81.4625
534247,Andhra Pradesh,16.5807,81.644
534240,Andhra Pradesh,16.6044,81.6256
516501,Andhra Pradesh,14.561,79.0012
516227,Andhra Pradesh,14.7862,79.057
516228,Andhra Pradesh,14.8671,79.0112
516193,Andhra Pradesh,15.0149,78.9194
516503,Andhra Pradesh,14.8225,78.909
516502,Andhra Pradesh,14.684,78.9652
516259,Andhra Pradesh,14.2469,78.5385
516356,Andhra Pradesh,14.7561,78.6469
516362,Andhra Pradesh,14.7521,78.5957
516172,Andhra Pradesh,14.7427,78.7696
516175,Andhra Pradesh,14.8689,78.6659
516162,Andhra Pradesh,14.5721,78.8201
516163,Andhra Pradesh,14.6165,78.7938
516003,Andhra Pradesh,14.3941,78.7772
516293,Andhra Pradesh,14.5554,78.704
516233,Andhra Pradesh,14.6166,79.149
516434,Andhra Pradesh,14.8083,78.373
516433,Andhra Pradesh,14.9163,78.3149
516004,Andhra Pradesh,14.3944,78.8624
516001,Andhra Pradesh,14.4802,78.8215
516002,Andhra Pradesh,14.4967,78.8556
516217,Andhra Pradesh,15.1148,78.8716
516289,Andhra Pradesh,14.5993,78.6197
516309,Andhra Pradesh,14.6159,78.5453
516203,Andhra Pradesh,14.6634,78.7913
516444,Andhra Pradesh,14.758,78.233
516474,Andhra Pradesh,14.8483,78.1481
516464,Andhra Pradesh,14.6944,78.179
516396,Andhra Pradesh,14.4936,78.0822
516391,Andhra Pradesh,14.4173,78.2323
516380,Andhra Pradesh,14.661,78.3683
516439,Andhra Pradesh,14.868,78.3279
516431,Andhra Pradesh,14.89,78.3344
516411,Andhra Pradesh,14.95,78.465
516216,Andhra Pradesh,14.4113,78.6626
516218,Andhra Pradesh,14.411,78.5402
516505,Andhra Pradesh,15.0008,79.0398
516360,Andhra Pradesh,14.7782,78.5503
516361,Andhra Pradesh,14.739,78.5228
516355,Andhra Pradesh,14.6923,78.6524
516390,Andhra Pradesh,14.4493,78.2224
516421,Andhra Pradesh,14.5221,78.3025
516349,Andhra Pradesh,14.3754,78.3206
516359,Andhra Pradesh,14.8765,78.5568
516173,Andhra Pradesh,14.8809,78.7698
516247,Andhra Pradesh,14.3527,78.9554
516213,Andhra Pradesh,14.4001,79.0783
516237,Andhra Pradesh,14.4646,78.9415
516454,Andhra Pradesh,14.6023,78.1343
